C1,C2,C3,C4,C5,C6,C7,C8,Marker
-3,4,-1,0,0,-40,-3,-18,NAN
-16,-7,-5,-6,-11,10,56,21,NAN
-10,-11,-10,-6,-10,-69,32,-3,NAN
-11,-3,-5,-3,13,69,61,24,NAN
0,-1,-6,-6,-38,-70,-59,16,NAN
52,-6,-5,-7,21,25,1,1,NAN
-18,7,3,5,6,72,-40,-13,NAN
39,8,4,7,-11,-67,47,13,NAN
-10,-10,1,4,-2,-3,43,-15,NAN
-13,-8,-15,-5,5,-5,-76,-18,NAN
28,6,9,2,6,46,86,18,NAN
-14,-11,-18,-24,-28,-36,-71,-20,NAN
-31,-16,-19,1,1,-67,-107,-66,NAN
17,3,2,4,0,38,29,49,NAN
14,0,-2,-2,4,7,31,23,NAN
-26,-5,-7,-10,-8,7,-97,-33,NAN
22,7,9,10,2,9,67,45,NAN
-34,-11,-2,0,-20,-17,-13,-50,NAN
-20,-6,-5,-2,6,37,58,29,NAN
30,13,17,3,10,33,40,-27,NAN
-9,-1,2,2,-15,-74,-81,36,NAN
-6,-8,-2,-9,-10,62,23,-10,NAN
6,4,2,-1,-1,96,127,35,NAN
8,2,1,13,9,-54,-94,17,NAN
-34,-17,-3,-17,-26,52,-3,-65,NAN
19,-1,2,13,8,-55,-31,64,NAN
4,9,2,-9,-8,16,-17,-27,NAN
-11,-6,4,7,17,33,26,14,NAN
-7,-11,-12,-5,-11,47,90,-25,NAN
14,8,1,6,6,-78,-36,19,NAN
1,-7,-5,-1,-2,-1,-18,-24,NAN
3,4,1,-7,11,-1,4,-37,NAN
-5,-3,-3,-4,9,53,17,6,NAN
12,6,12,13,27,-22,80,30,NAN
-24,-12,-8,-6,-25,-48,-83,-28,NAN
-9,0,-11,-10,4,-3,-14,-41,NAN
-6,-2,3,-5,-24,-5,-22,14,NAN
35,9,7,3,-8,15,10,-50,NAN
23,14,9,2,34,-61,-66,46,NAN
-48,-16,-11,-4,-21,52,88,1,NAN
10,-4,-8,3,31,9,65,15,NAN
4,4,12,2,-15,-34,-36,-6,NAN
4,8,11,0,-37,-51,10,4,NAN
22,4,-3,-1,16,35,106,43,NAN
21,3,-9,4,-1,-45,-117,-38,NAN
-32,-14,-6,-2,-3,0,80,7,NAN
-11,1,-5,3,30,-13,-48,-53,NAN
-2,-6,-11,-20,-38,3,-29,6,NAN
22,11,13,6,24,43,127,43,NAN
10,1,2,13,12,31,8,32,NAN
-13,-10,-6,-16,-27,-23,-8,-33,NAN
1,9,10,10,20,19,14,87,NAN
-9,-3,2,22,26,-11,-27,-11,NAN
-11,-4,-2,-9,4,-48,-69,-45,NAN
-10,-2,-7,-12,-34,6,-90,-1,NAN
-7,13,13,3,8,-18,-11,13,NAN
30,-11,-7,13,1,-35,1,39,NAN
24,7,-7,-20,-18,89,102,33,NAN
14,10,10,19,37,10,74,31,NAN
-1,-16,-20,-10,-13,-10,-11,-28,NAN
-28,0,5,-12,-7,31,-30,23,NAN
28,7,4,12,-8,-97,-47,-56,NAN
-21,-4,4,6,12,-26,34,-18,NAN
-27,-6,-9,-8,-10,15,18,-12,NAN
-5,-1,0,-1,1,-4,-128,-45,NAN
38,7,5,9,-2,1,17,-10,NAN
6,-4,-12,-17,7,19,-2,20,NAN
-33,-11,-6,-5,3,18,-4,-36,NAN
23,3,3,9,3,-16,-4,-5,NAN
-12,0,6,-2,10,-33,-1,3,NAN
12,2,1,4,-8,46,-4,-60,NAN
-12,-3,2,-9,-5,-33,21,53,NAN
-15,10,19,-3,-24,-69,-4,-29,NAN
-10,-19,-14,5,18,53,-50,-37,NAN
27,15,5,4,-5,-16,0,55,NAN
-13,-3,1,-14,-16,25,5,-3,NAN
-26,-8,-4,-1,29,3,-40,-18,NAN
37,2,-8,-8,-13,19,67,7,NAN
-17,-1,7,14,10,-20,-5,-8,NAN
-10,-17,-15,-6,-37,-104,-116,-33,NAN
15,7,-5,-3,-3,34,71,59,NAN
-30,-13,-8,-4,10,37,24,-32,NAN
24,-4,-7,-2,-1,8,-66,44,NAN
-24,-1,-2,-5,-19,-20,31,-9,NAN
10,-1,-8,-11,-11,28,-5,-16,NAN
-12,6,5,8,11,-41,-11,-16,NAN
4,-6,-5,-6,-5,8,-3,-6,NAN
29,10,3,3,6,31,-7,0,NAN
-16,2,11,6,11,-13,29,-7,NAN
-8,-3,-8,-11,2,61,99,37,NAN
-18,-5,1,-3,-23,-65,-15,-62,NAN
-2,-9,-12,4,3,-16,-90,44,NAN
46,20,9,10,16,-20,90,37,NAN
-11,1,18,4,-8,30,-3,-8,NAN
18,0,-7,-7,-1,9,-67,16,NAN
-9,-2,-5,4,14,-5,18,-3,NAN
-18,-4,-3,-15,-35,-1,-5,12,NAN
11,2,-1,15,43,6,-32,-3,NAN
-6,1,-3,-11,0,-19,67,48,NAN
-2,2,-1,-7,-23,-29,-111,-38,NAN
8,-7,-9,-4,-22,10,34,15,NAN
-11,8,15,1,6,19,23,6,NAN
-15,-9,-4,-2,15,26,-20,-8,NAN
12,-3,1,-1,-11,3,3,-17,NAN
-19,-8,-4,-11,-9,29,69,8,NAN
23,-1,-10,5,-11,-12,45,-39,NAN
26,14,28,14,14,59,-29,47,NAN
-14,-10,-7,-8,4,-83,-64,-33,NAN
15,0,-10,-9,-23,-8,19,17,NAN
-11,-6,-2,12,16,29,-26,-49,NAN
4,-1,-3,-9,-15,-14,24,-4,NAN
15,1,-8,-12,-10,-23,25,83,NAN
13,-4,-11,-6,-6,32,14,-52,NAN
-14,9,5,2,-3,-37,-51,3,NAN
-9,-9,-18,-7,6,-47,3,3,NAN
22,11,22,8,10,95,45,18,NAN
-20,-6,-6,7,10,-69,-46,-2,NAN
-32,-6,-2,-2,-6,-11,50,-18,NAN
20,0,-4,-9,-2,13,-14,-14,NAN
-30,-2,0,2,21,69,43,-17,NAN
-1,3,-2,-3,-14,-58,38,26,NAN
-13,-7,-3,-4,-1,10,-81,-49,NAN
-14,-6,-12,-8,-1,40,46,-28,NAN
39,3,8,3,7,-1,66,55,NAN
-27,-2,2,1,9,31,26,-16,NAN
-22,-11,-9,-8,-33,-51,-68,1,NAN
37,-12,-11,0,21,-11,-8,16,NAN
-15,6,7,5,10,4,-46,-65,NAN
-2,3,5,-4,-18,41,58,63,NAN
13,-7,-12,-11,-12,6,-59,-31,NAN
-18,4,8,7,4,-12,13,60,NAN
-1,-12,-20,-17,-25,-33,53,-5,NAN
-34,-6,-2,7,39,25,20,23,NAN
9,1,-12,-3,-21,-16,-22,-9,NAN
-21,-1,3,-16,-9,12,-90,-65,NAN
33,-3,-9,-1,-14,26,38,65,NAN
-7,4,6,-2,20,-29,-10,-17,NAN
17,15,13,4,-5,47,114,27,NAN
-7,-15,-11,3,15,-46,-90,-32,NAN
14,1,-1,2,-5,-21,-4,-1,NAN
4,7,16,0,-22,24,12,20,NAN
-13,-3,-4,-9,8,39,28,2,NAN
4,-6,-5,-2,-29,28,-19,-8,NAN
16,8,9,2,-7,-17,-13,31,NAN
17,-5,-10,-3,36,9,34,-8,NAN
-33,-6,3,-6,1,-14,31,10,NAN
-2,-4,-6,-1,-5,66,42,-17,NAN
-40,-12,-10,-3,-12,-75,-60,-17,NAN
-15,-8,-8,-7,2,-36,-79,-2,NAN
-18,1,-3,-2,7,45,73,61,NAN
19,0,1,4,-24,-23,2,-27,NAN
-30,-4,1,4,21,-7,31,13,NAN
11,2,0,0,3,21,-5,2,NAN
-10,-3,-13,-15,-9,-1,-21,-19,NAN
11,-8,-7,11,1,-36,-6,-13,NAN
-12,1,3,7,-5,-13,-15,-51,NAN
-6,-2,-3,-4,-1,84,-25,13,NAN
11,-3,-5,-3,3,-77,-56,-47,NAN
2,-4,-4,1,-11,-77,30,42,NAN
-2,-12,-8,-3,-1,67,109,14,NAN
-9,3,8,5,-5,15,-43,0,NAN
-26,-5,2,6,-6,-21,-40,-39,NAN
9,6,1,4,-13,17,-24,-19,NAN
41,1,-14,-9,4,-31,19,68,NAN
-38,-7,6,0,2,14,-5,-72,NAN
6,0,3,5,1,-37,-100,6,NAN
9,-6,-12,-4,10,8,11,22,NAN
-11,-3,-3,3,-7,16,22,-9,NAN
3,4,9,1,19,14,28,1,NAN
-3,0,-3,-2,-2,31,-3,-39,NAN
2,-6,1,1,5,-18,-27,3,NAN
-7,-1,4,-4,14,-34,-60,-20,NAN
6,-1,-6,-6,-12,10,-14,5,NAN
-13,-7,-12,-1,8,25,12,-11,NAN
36,4,2,-6,-6,25,49,15,NAN
-17,4,5,-6,-11,-80,-61,-3,NAN
-13,-6,-6,2,-5,-27,8,3,NAN
41,1,-3,3,0,45,88,55,NAN
-21,-3,-1,-6,5,-16,-87,-29,NAN
0,-7,-9,-5,5,25,58,4,NAN
3,2,0,-9,-24,-17,-48,-27,NAN
5,14,18,3,17,-25,-27,0,NAN
-16,-7,-13,-7,-12,108,7,-12,NAN
28,5,5,8,11,-95,-33,13,NAN
1,-2,-2,4,9,-2,13,-22,NAN
-19,2,8,-1,8,25,-104,-87,NAN
-14,-6,4,10,12,-61,-27,-14,NAN
1,-5,-4,-11,-24,-2,-12,-3,NAN
-7,-3,-5,-6,0,-23,-1,3,NAN
20,3,0,-2,2,22,-36,5,NAN
-10,-2,-3,2,-4,-18,-39,-31,NAN
28,-3,7,4,22,55,47,80,NAN
29,5,-3,-6,-7,6,95,27,NAN
-13,1,1,9,4,51,-14,-40,NAN
4,0,4,12,9,-48,-34,41,NAN
-22,-13,-7,-10,-16,25,16,-6,NAN
19,10,-1,-15,-4,-50,38,45,NAN
-26,2,4,4,-27,25,-30,-73,NAN
15,2,-4,-2,14,48,80,13,NAN
1,3,6,12,15,-23,-57,9,NAN
-40,-9,0,-3,-22,-27,-11,9,NAN
38,-5,-9,-10,9,6,25,4,NAN
6,14,12,13,1,-1,38,4,NAN
-36,-10,1,-5,-1,6,98,33,NAN
28,4,-4,4,10,5,-59,4,NAN
-36,-8,3,-4,-24,-7,46,-53,NAN
-18,-3,-7,2,19,31,9,-10,NAN
20,19,16,2,4,-23,3,11,NAN
2,-12,-5,-4,-6,16,-23,-3,NAN
-1,4,-2,-4,-5,-8,33,3,NAN
27,1,4,8,14,-46,-75,13,NAN
-4,-9,-16,-2,11,5,17,-17,NAN
16,1,-1,2,-6,30,-23,20,NAN
6,3,-8,4,-5,7,-4,-39,NAN
-7,2,2,-1,13,-21,-21,-4,NAN
25,-5,-1,-6,-14,1,81,33,NAN
-40,-11,-6,2,2,24,-18,-31,NAN
7,2,1,-10,-12,-40,-3,1,NAN
9,-1,-1,0,-10,-55,-111,-26,NAN
-17,2,1,7,10,57,108,5,NAN
-11,-16,-14,-5,12,-37,-8,-22,NAN
-3,-1,9,1,-15,27,3,29,NAN
34,2,1,7,-5,-8,-97,19,NAN
-28,-2,8,5,7,1,6,-28,NAN
6,2,5,10,20,27,13,-22,NAN
31,7,-5,-4,-23,-5,-21,8,NAN
-11,-7,-5,-4,3,3,24,-30,NAN
8,-2,-9,-13,-26,-32,-62,33,NAN
6,7,8,6,11,29,43,-8,NAN
-22,-4,0,4,13,38,3,-28,NAN
-3,-4,0,10,-10,-82,1,34,NAN
6,2,0,-10,-29,23,-18,-18,NAN
8,7,0,-18,-11,24,91,39,NAN
5,-17,-10,9,7,-32,-30,10,NAN
-8,-1,7,10,8,48,25,24,NAN
4,2,-14,-5,-5,6,6,-12,NAN
3,0,12,-1,5,-14,-63,2,NAN
-18,-4,5,0,3,21,-12,-7,NAN
-7,-8,-2,-1,16,8,43,44,NAN
12,1,-10,0,4,68,48,-23,NAN
0,7,3,-2,-4,-89,-92,-46,NAN
-11,-2,-2,-13,-19,50,110,0,NAN
-12,-8,-3,2,9,15,31,-13,NAN
8,11,5,3,11,-7,27,-32,NAN
-29,-3,3,4,-3,17,11,3,NAN
21,-8,-4,0,9,-40,-37,0,NAN
19,4,10,-3,-10,24,-10,-40,NAN
7,1,3,16,24,-14,-37,59,NAN
-18,-3,-5,-7,-2,36,74,-8,NAN
-23,-7,-1,-4,-9,-95,-45,12,NAN
2,-8,-14,-14,-27,45,11,-4,NAN
-11,-5,-12,-7,-6,-14,-97,-60,NAN
23,5,16,-4,-21,-15,-110,-37,NAN
-4,8,-1,6,26,26,59,46,NAN
-12,-11,-24,-21,-48,-21,-61,-41,NAN
10,10,28,4,14,-19,12,-6,NAN
-39,-11,-13,5,10,-6,38,-12,NAN
23,2,4,-4,-1,61,3,13,NAN
25,9,9,12,16,-93,-26,21,NAN
-17,-1,-4,-1,-8,-23,-6,-56,NAN
9,-1,-9,-9,-2,79,118,105,NAN
0,0,-3,1,24,-36,-49,-27,NAN
-2,-1,-2,6,16,48,52,11,NAN
-2,4,-3,4,4,-26,30,-9,NAN
1,-5,-2,-21,-22,0,-39,-31,NAN
51,1,-5,-5,-2,-31,77,60,NAN
-64,-9,-10,4,6,52,-21,-55,NAN
69,10,7,-3,-3,25,110,54,NAN
-31,-4,2,4,1,-60,-83,4,NAN
-1,-7,-1,-5,-10,9,-26,-45,NAN
22,2,4,10,7,11,11,14,NAN
-2,-4,-5,-13,-6,-18,16,-12,NAN
-14,21,32,9,-4,-3,-24,-25,NAN
-24,-12,-12,0,-7,32,3,-24,NAN
28,1,-4,6,29,-28,-40,9,NAN
-24,-1,-3,-3,-21,42,-31,-41,NAN
6,2,-8,-4,16,-18,34,-10,NAN
-8,-11,-2,-3,-6,-70,56,45,NAN
7,5,0,3,0,57,39,-37,NAN
-26,-1,10,8,0,25,-19,-19,NAN
23,-3,-7,-7,10,-57,-30,21,NAN
-9,-8,-5,-4,-12,37,-58,-22,NAN
2,2,-1,-6,-9,-55,-72,-27,NAN
-19,-3,0,-1,-2,-24,9,-15,NAN
-25,-6,1,-1,9,54,61,-32,NAN
18,6,5,7,18,7,16,49,NAN
7,0,-7,-1,-12,29,26,5,NAN
-19,-6,-6,5,6,-43,-30,-12,NAN
19,8,4,-6,-2,2,12,30,NAN
-37,-3,1,-2,-11,-5,-39,-20,NAN
-4,-13,-13,-18,-22,-14,-45,-18,NAN
-1,10,11,11,4,-11,-9,6,NAN
-15,-2,3,5,-8,60,60,38,NAN
-3,-8,-11,-16,-15,-42,-6,-9,NAN
4,3,5,7,15,-32,-83,71,NAN
-2,1,1,3,-4,-11,-3,-84,NAN
52,-7,-11,2,5,-30,42,63,NAN
-11,-3,3,-10,-21,23,-6,-27,NAN
5,8,6,5,8,28,71,23,NAN
3,-11,-4,8,1,-28,-45,-30,NAN
12,2,-11,-15,7,43,-29,-45,NAN
-30,9,7,5,4,-35,-84,70,NAN
-17,-16,-9,-13,-13,16,83,-45,NAN
-3,3,5,5,14,-3,38,62,NAN
0,3,5,12,15,21,11,-18,NAN
62,8,6,-8,-15,-10,22,-7,NAN
-25,-4,3,-11,-15,12,-35,-17,NAN
-32,-11,-8,6,12,19,68,-5,NAN
15,1,-9,-1,7,-1,25,5,NAN
16,13,17,-1,13,43,7,38,NAN
6,1,-9,-3,-15,28,-49,-14,NAN
-24,-1,0,8,15,-66,-7,5,NAN
5,-11,-20,-6,8,21,38,-20,NAN
31,16,14,-16,2,-3,1,6,NAN
15,0,3,4,-16,20,-6,14,NAN
-40,-14,-19,-4,11,10,79,17,NAN
1,1,8,-1,-9,-20,-83,-32,NAN
31,2,-9,-18,-5,28,-12,29,NAN
-35,-5,4,6,-4,-58,17,9,NAN
13,-1,-15,2,0,8,-72,-33,NAN
-31,4,15,-8,-17,51,76,28,NAN
10,-3,-7,6,-2,-37,-72,40,NAN
-30,7,24,12,27,-12,-6,-38,NAN
-8,-5,-14,-4,-12,28,78,12,NAN
9,4,8,5,9,12,16,33,NAN
5,2,-2,5,-8,-7,-3,5,NAN
-2,-10,-6,6,12,-16,0,4,NAN
20,13,6,-7,-18,-2,30,17,NAN
-3,-4,-9,-6,-7,-17,-15,0,NAN
-20,1,2,-5,0,105,5,-35,NAN
18,5,0,-5,10,-73,-21,12,NAN
18,-8,-3,14,-2,-14,-6,-8,NAN
-11,0,3,-15,0,-14,75,15,NAN
-21,-13,-18,-17,-18,-40,-114,-50,NAN
-5,2,12,9,-8,18,-48,-24,NAN
-36,-16,-3,5,1,-31,7,-71,NAN
32,4,-15,-8,-6,-12,-30,45,NAN
-28,3,10,3,1,-66,-18,-31,NAN
15,-4,-12,-17,-27,1,-99,-14,NAN
31,5,10,5,-2,-15,72,52,NAN
-21,-8,-11,3,7,39,-45,-48,NAN
0,-3,4,2,-12,8,20,16,NAN
-16,-5,-11,-8,5,-6,-7,-22,NAN
10,9,9,4,-7,-17,-59,31,NAN
-36,-12,-5,-1,2,-11,23,-13,NAN
28,7,-4,11,30,-6,-89,-26,NAN
-11,21,29,-3,-29,31,6,12,NAN
-11,-10,-12,-2,12,-22,26,-5,NAN
-7,-11,-7,7,-2,3,55,21,NAN
13,7,6,2,0,-2,51,4,NAN
-38,-23,-18,-11,-7,65,85,-6,NAN
8,5,9,22,33,-36,-123,-39,NAN
36,12,4,-21,-20,24,78,14,NAN
-44,-14,-5,-1,1,34,7,2,NAN
8,-11,-17,3,4,19,43,44,NAN
14,-3,18,5,7,-56,-31,-54,NAN
-3,-4,-1,-1,-12,14,-52,-8,NAN
-9,-8,-8,-6,-1,0,8,6,NAN
-19,4,2,2,-5,-42,-32,-34,NAN
17,2,-3,-2,-1,26,-20,25,NAN
8,-2,-6,0,20,-8,23,0,NAN
12,1,6,-2,-17,6,10,5,NAN
-9,-2,-9,0,12,28,-39,-20,NAN
6,-5,-4,-11,-32,-61,5,31,NAN
15,7,-1,-4,-4,-9,3,19,NAN
-15,-8,-12,-13,-12,-34,77,-5,NAN
20,-1,-11,-5,0,34,-77,-44,NAN
7,5,16,2,0,-42,-41,16,NAN
39,9,8,19,6,-19,29,9,NAN
-39,-16,-7,-10,-6,29,-42,-3,NAN
-12,5,15,10,16,-6,-100,-48,NAN
-6,2,-11,-1,4,25,-3,6,NAN
1,-5,-3,-2,2,-14,23,36,NAN
9,6,-1,6,1,17,85,-21,NAN
17,0,7,3,-2,7,-16,7,NAN
3,4,1,0,7,8,-33,-17,NAN
-10,-8,-6,-3,-9,-30,-32,8,NAN
-2,4,6,-7,-8,-2,-21,32,NAN
-15,-2,2,9,19,-1,35,8,NAN
45,4,-4,-5,6,45,72,-2,NAN
13,-4,-18,-16,-13,-44,-49,5,NAN
-35,-4,10,6,-9,-13,-26,-8,NAN
14,4,2,5,20,-44,42,22,NAN
16,1,4,13,7,17,-3,-31,NAN
4,-1,1,-8,-19,16,-15,29,NAN
-8,0,-3,0,21,-52,-112,-85,NAN
-5,1,3,-16,-19,-4,114,108,NAN
15,0,-5,15,22,26,29,-22,NAN
-9,5,18,-2,0,12,34,-2,NAN
-1,2,-1,9,-9,5,38,11,NAN
1,3,-5,-9,-4,10,-42,-50,NAN
-18,-1,-4,-11,0,-25,-35,44,NAN
6,-6,-7,17,37,44,31,-12,NAN
-9,3,2,-16,-23,-4,0,-24,NAN
-18,-6,-5,-5,1,-35,-66,-41,NAN
6,5,-1,2,-9,-32,56,57,NAN
-21,-9,-9,-7,-22,18,-29,-49,NAN
40,7,8,11,25,-17,32,40,NAN
-20,-14,-9,1,-4,34,53,23,NAN
5,-4,2,0,-2,-4,43,-2,NAN
-23,-3,2,2,29,-33,-66,-28,NAN
21,-3,-6,-10,-31,2,19,30,NAN
5,-3,9,2,-33,-27,35,-15,NAN
-26,1,3,-2,-3,12,-5,-49,NAN
21,3,-5,2,-5,-27,-113,7,NAN
13,-12,-11,-9,5,63,89,-9,NAN
24,12,9,-2,-10,-38,-62,30,NAN
-8,-5,-4,-4,-8,27,79,53,NAN
15,-1,-4,3,3,-1,95,-18,NAN
2,-6,-6,-4,1,2,-99,-33,NAN
-5,5,12,1,-7,4,21,-33,NAN
-8,9,5,10,37,-35,-104,23,NAN
52,2,-1,-3,-9,-13,33,59,NAN
-11,-7,-11,-1,12,49,18,-43,NAN
38,3,-1,2,4,-41,-56,7,NAN
-17,2,1,2,-9,-26,-67,-62,NAN
-29,2,0,-11,-21,57,85,14,NAN
-24,-11,-12,-1,6,-44,-50,-38,NAN
-5,0,0,-8,-4,0,11,23,NAN
25,-9,-8,-9,-25,-16,85,58,NAN
-26,6,14,11,25,57,-88,-71,NAN
-27,-3,0,-6,-14,-37,52,20,NAN
-19,-2,-3,8,16,30,37,-13,NAN
25,-1,2,-2,-3,-22,-78,-21,NAN
-26,-14,-9,-3,-7,22,53,22,NAN
5,1,-1,-5,-8,-6,21,-46,NAN
-26,-4,-4,-2,-15,-41,30,15,NAN
-6,3,2,-10,-10,14,-78,14,NAN
-6,-11,-10,-3,-9,-71,-79,-50,NAN
44,8,9,9,19,12,32,38,NAN
-11,-7,-9,-5,3,36,108,9,NAN
7,2,0,0,12,-14,-108,-83,NAN
25,5,4,0,1,32,-60,-73,NAN
17,12,2,3,20,-5,87,101,NAN
23,0,-7,-7,-15,25,49,3,NAN
-33,-11,-17,1,13,-5,11,-34,NAN
5,2,9,7,-2,-19,-29,22,NAN
18,2,-3,-9,-19,13,-24,-6,NAN
3,4,7,2,8,-18,-28,15,NAN
-13,0,-9,-15,-21,-26,81,13,NAN
7,-5,0,6,18,19,-4,5,NAN
-4,-5,-1,5,9,8,4,-14,NAN
-18,0,-1,-8,-9,-38,5,-24,NAN
0,-13,-2,3,-15,36,65,22,NAN
6,4,2,4,11,8,-24,11,NAN
-7,-1,-6,1,7,14,-44,-13,NAN
-14,8,7,-11,-25,-51,-76,-52,NAN
19,-8,-7,0,-5,-34,28,34,NAN
-30,-11,-10,-6,-3,18,25,-15,NAN
7,5,8,9,12,75,13,17,NAN
-32,-11,-12,-6,7,-5,49,-19,NAN
28,8,2,0,-20,-38,-43,49,NAN
-14,-11,-18,-12,1,44,45,48,NAN
-11,6,2,-10,-25,-20,47,-56,NAN
4,-5,-3,-4,8,11,-38,-15,NAN
0,0,-2,-5,-31,-55,-93,-3,NAN
-6,-3,1,5,11,2,42,26,NAN
-1,-5,3,-2,-2,14,38,-44,NAN
-6,-4,3,15,2,38,2,22,NAN
3,0,-1,-9,-8,-26,38,-36,NAN
2,1,-7,-11,-6,3,-61,42,NAN
-8,5,10,6,10,-13,-11,-18,NAN
9,-1,-7,-3,-3,-19,33,23,NAN
-9,-1,5,8,15,20,31,16,NAN
8,0,2,6,-8,9,-21,-4,NAN
1,-7,-14,-17,1,0,-26,-27,NAN
38,-5,-11,-10,2,41,9,13,NAN
-5,3,6,12,-8,-45,-45,-30,NAN
-7,-6,-12,-17,-20,31,11,-7,NAN
23,4,14,14,29,-19,-49,4,NAN
-24,1,4,-1,0,12,15,-6,NAN
-41,-4,-9,-6,-9,9,9,-23,NAN
31,2,-5,-2,5,4,30,2,NAN
-16,-2,4,-1,9,35,-118,-33,NAN
20,3,-4,-8,-22,-15,-19,2,NAN
-31,-1,6,-1,13,86,46,-8,NAN
2,-4,-9,-2,-12,-59,4,14,NAN
2,-1,2,-9,-2,19,15,11,NAN
14,11,3,7,6,-61,-111,-33,NAN
26,-3,-7,-7,10,48,103,56,NAN
-1,-2,3,7,1,-19,15,7,NAN
-8,10,13,6,-7,21,-7,23,NAN
-28,-14,-9,-10,-10,6,23,8,NAN
36,5,-5,-2,18,63,74,3,NAN
24,5,7,-6,-19,48,16,34,NAN
4,-6,-2,-9,-18,-33,-14,-15,NAN
-29,-7,0,6,3,1,-80,-38,NAN
12,5,-13,-5,-12,12,24,22,NAN
-22,-4,6,-1,3,-14,23,-21,NAN
16,9,5,9,16,-12,-19,11,NAN
9,7,5,2,-5,29,-41,-34,NAN
-10,3,-3,-16,-32,0,12,-10,NAN
-28,-6,-11,2,21,0,13,-8,NAN
26,9,0,1,1,7,6,28,NAN
37,0,-14,-3,-7,28,45,39,NAN
-43,-11,-3,-10,-15,-81,-14,-44,NAN
36,4,2,-11,-5,35,37,6,NAN
-25,-4,0,1,6,28,-34,-12,NAN
5,4,3,6,7,-29,-28,48,NAN
-4,-3,-3,8,-6,-19,-13,-1,NAN
4,6,9,9,18,63,17,-7,NAN
5,-7,-12,-24,-40,1,111,22,NAN
-14,-6,0,-4,-5,45,-84,-37,NAN
2,16,11,14,20,-64,52,26,NAN
22,-3,-8,-19,-43,-21,27,29,NAN
-3,-11,-5,-5,-6,30,-31,-33,NAN
15,-3,-9,-5,12,3,48,-14,NAN
-5,-8,-8,-15,-30,-17,-95,-11,NAN
-25,-3,4,3,8,-38,21,-35,NAN
-4,-3,2,-3,7,5,19,-8,NAN
45,4,4,3,18,-43,-78,-20,NAN
-26,-10,-9,-3,0,16,-20,0,NAN
-29,5,-2,-11,2,-25,72,24,NAN
43,3,12,1,-13,-33,-57,14,NAN
-30,-1,3,8,12,27,40,-38,NAN
-8,7,6,3,0,17,55,64,NAN
-27,-2,-2,-7,3,-3,10,12,NAN
5,-10,-8,-5,-7,13,-10,-38,NAN
-20,5,8,0,-7,-17,25,-3,NAN
49,5,0,1,10,6,-48,22,NAN
-8,1,-1,-3,-3,12,-31,-9,NAN
-22,-6,2,4,7,19,77,30,NAN
25,9,3,12,-7,7,-13,7,NAN
-40,-9,-11,-14,-5,-34,-35,1,NAN
5,-4,-8,-4,-10,14,7,-21,NAN
-7,-4,-2,-13,0,-16,6,12,NAN
-9,-8,-5,-2,-11,23,-29,25,NAN
-5,-3,-3,11,9,3,98,-57,NAN
-19,-9,-10,-3,9,-2,-58,-16,NAN
41,-1,-16,-19,-27,-27,65,64,NAN
-31,6,6,-8,-21,20,85,-41,NAN
-16,-15,0,15,16,-28,-41,-10,NAN
-5,1,1,5,29,20,8,-21,NAN
2,7,10,5,10,23,-25,-9,NAN
8,-3,-8,-16,-17,4,25,-60,NAN
15,8,0,10,-2,-52,-83,8,NAN
-15,-2,-2,-15,-4,-1,56,-19,NAN
-26,-5,-3,0,-4,-15,-85,40,NAN
-6,-6,-4,-9,0,22,52,35,NAN
22,11,8,5,4,0,-42,-20,NAN
-57,-6,-1,-5,0,-15,-54,-25,NAN
16,-2,-6,-1,-8,34,58,29,NAN
-9,-6,0,13,8,19,36,-20,NAN
52,-2,2,-1,-14,6,17,17,NAN
11,-2,-6,-11,-35,-50,9,11,NAN
-29,-8,-9,-4,5,17,18,-40,NAN
-4,10,15,-1,10,-10,-120,48,NAN
-15,-6,-18,-6,3,-14,70,21,NAN
11,9,6,-11,-27,-31,-1,26,NAN
-32,-19,-14,-11,-6,32,86,12,NAN
2,-2,-5,11,12,-2,-22,-43,NAN
-16,17,18,6,17,-24,-71,-3,NAN
5,-13,-21,-10,-1,34,79,23,NAN
-6,9,12,4,-4,10,66,-12,NAN
23,-5,-6,-7,-16,-38,-28,4,NAN
-23,-7,6,5,-3,20,-8,-40,NAN
26,0,-3,-3,-11,24,89,9,NAN
-29,-5,-4,6,10,-22,21,-12,NAN
10,1,9,-1,-3,13,-17,25,NAN
7,-3,-2,-4,14,2,-21,-64,NAN
3,10,12,16,3,35,7,61,NAN
1,-11,-17,-19,-29,33,-46,-12,NAN
-8,0,0,-12,-13,-79,-50,-48,NAN
-4,2,1,3,-3,43,32,-3,NAN
-3,-18,-7,-2,1,-19,-2,3,NAN
-13,7,18,10,18,-20,12,-3,NAN
11,-5,-13,-4,-5,34,-12,-7,NAN
-12,10,9,7,9,24,69,33,NAN
1,-2,4,3,15,-28,-27,-43,NAN
-3,-2,-5,-13,-27,-15,-32,-15,NAN
13,2,11,10,10,14,15,1,NAN
20,-8,-12,3,-12,8,-32,26,NAN
-46,2,-6,-9,-8,3,26,-61,NAN
37,-4,-3,6,14,-12,35,73,NAN
5,10,9,5,-2,-2,-15,12,NAN
-10,-2,0,-1,7,-20,-23,-48,NAN
5,-3,-10,2,0,31,-4,25,NAN
-26,-5,0,1,19,7,-77,-36,NAN
25,-5,-3,-4,-13,17,25,22,NAN
