C1,C2,C3,C4,C5,C6,C7,C8,Marker
-96,-17,-51,-5,-7,-16,1,-5,NAN
10,-10,26,10,-2,-10,-5,14,NAN
49,7,-71,-44,-9,13,14,-38,NAN
-98,-8,49,23,6,-10,29,16,NAN
-9,-30,17,7,8,26,-11,-21,NAN
-62,30,2,-9,-8,-32,-3,-14,NAN
28,4,-1,1,9,12,-16,33,NAN
-71,-22,-37,-19,-14,-14,-10,-56,NAN
12,15,33,12,0,-5,0,-6,NAN
-11,-4,-31,-14,-5,-8,-35,-24,NAN
-21,-3,35,18,4,-4,12,24,NAN
78,6,-55,-12,-4,2,-22,-23,NAN
-17,-4,-8,2,3,7,47,47,NAN
-44,-14,56,29,-5,0,28,-94,NAN
95,22,5,1,1,-8,-29,-15,NAN
-31,-18,16,6,-9,-24,28,15,NAN
-42,-5,-13,-15,-7,-5,10,12,NAN
52,-5,91,43,5,-17,-26,-14,NAN
-35,10,-71,-51,-17,-3,6,-16,NAN
44,9,28,4,2,-13,9,8,NAN
-84,-1,-15,-28,-9,7,-22,-42,NAN
1,1,-6,-13,-2,0,-1,49,NAN
-34,13,-42,-6,8,35,-6,70,NAN
55,-4,-24,3,5,6,7,36,NAN
-84,-27,10,-7,-7,-10,-24,-64,NAN
55,26,5,4,3,7,25,73,NAN
-34,-16,16,11,-9,-40,-29,-48,NAN
17,-2,-52,-11,-2,8,-12,-19,NAN
31,16,18,11,-2,-26,-10,25,NAN
-66,-5,-2,3,-5,-25,2,-28,NAN
70,3,14,15,5,31,-6,20,NAN
-7,-15,-17,6,-6,-13,27,14,NAN
-55,8,-62,-54,-5,15,6,15,NAN
-16,-16,-7,-3,1,-11,16,-55,NAN
-65,1,46,3,3,32,3,-3,NAN
-11,-1,-35,-14,-10,-14,-28,-30,NAN
-35,-21,-17,4,-5,-22,5,-26,NAN
73,23,74,11,7,16,9,30,NAN
1,4,-112,-33,-8,-5,-6,13,NAN
-49,-13,6,3,-4,-14,19,-30,NAN
17,-7,31,21,6,22,-12,19,NAN
-23,-4,47,10,-1,-1,8,50,NAN
81,3,2,8,5,-7,66,18,NAN
-11,-3,-31,-12,-6,-29,-93,-64,NAN
-2,-10,61,22,7,16,48,34,NAN
-54,-7,10,-5,-14,-31,-22,-78,NAN
20,-1,-57,-28,1,30,-18,36,NAN
118,47,9,8,-1,-10,10,-14,NAN
-84,-24,17,-2,-6,-12,-7,-35,NAN
43,-9,6,11,3,3,7,-38,NAN
-101,-24,20,20,-2,-12,-11,-19,NAN
-23,29,-37,-22,-7,6,-16,-19,NAN
31,-10,39,29,-1,-22,-12,-49,NAN
-19,8,-81,-31,2,20,24,66,NAN
-41,-18,40,32,6,2,7,-7,NAN
20,12,1,-13,-2,4,1,14,NAN
50,12,6,-1,-3,-17,-5,-25,NAN
-11,-16,-4,-1,3,15,14,34,NAN
-6,12,4,-4,0,-5,-43,-9,NAN
-24,-26,37,17,3,8,37,-11,NAN
37,10,-52,-22,12,71,-73,-33,NAN
-51,-30,-4,0,-6,-10,3,-6,NAN
20,-22,59,60,-3,-15,37,-59,NAN
-20,8,-85,-81,-7,18,-63,91,NAN
43,8,-10,12,-1,-16,42,-32,NAN
-54,-13,26,-1,-4,-6,-22,5,NAN
-64,-6,35,-16,-12,-25,8,1,NAN
47,12,-35,-10,1,13,-11,-10,NAN
-48,-22,4,8,-1,-8,16,54,NAN
-34,36,-1,0,-6,-4,25,-51,NAN
-31,-1,-30,-27,-7,-5,-41,-18,NAN
121,18,13,12,2,-6,-12,23,NAN
19,-15,19,16,2,19,79,20,NAN
10,0,30,6,-7,-27,-44,28,NAN
-72,-13,9,3,19,29,22,45,NAN
-37,-31,-52,-32,-2,4,-22,-18,NAN
1,28,45,19,1,1,4,-61,NAN
54,4,-52,-32,-3,13,13,0,NAN
13,-19,-13,7,-7,-29,30,-29,NAN
60,3,-44,-23,-1,-6,-20,53,NAN
125,43,44,27,11,3,9,74,NAN
-72,-28,30,-18,-8,-4,-5,8,NAN
-21,2,0,-10,-10,-19,6,-50,NAN
10,28,-25,14,5,-13,9,10,NAN
-87,-24,7,-4,-9,-19,-37,-85,NAN
7,-13,23,28,14,27,23,-7,NAN
-61,-31,-49,-21,-11,-11,15,-10,NAN
51,17,10,21,12,12,-29,45,NAN
24,-2,-36,-13,-7,-6,-8,-11,NAN
35,-1,49,35,8,3,27,-8,NAN
-74,0,25,1,-6,17,-22,-17,NAN
-29,-12,-84,-39,-17,-40,22,-59,NAN
-108,-11,11,-2,-21,-55,12,28,NAN
83,29,0,18,24,58,-12,53,NAN
-4,0,-55,-40,-11,15,30,-6,NAN
-39,-23,33,18,-2,-20,-17,27,NAN
-2,-10,-21,2,6,1,8,-17,NAN
-2,10,67,22,-3,-9,-4,33,NAN
45,20,-71,-12,-9,-12,6,86,NAN
90,4,15,3,5,8,0,29,NAN
-93,-25,-17,-5,-6,-12,-13,-26,NAN
25,-8,64,43,7,-8,13,-1,NAN
48,-11,28,-37,-17,-12,-15,-53,NAN
-128,-17,-80,-15,7,7,-36,-63,NAN
-46,-9,11,7,13,8,-28,-67,NAN
67,15,26,11,2,6,63,76,NAN
89,18,20,28,28,60,-7,55,NAN
-83,-22,49,1,-15,-38,54,-66,NAN
-18,2,-29,4,8,28,-5,-1,NAN
79,-5,9,-3,-9,-1,3,-3,NAN
-11,6,3,9,0,-7,31,111,NAN
-50,-29,33,22,3,-8,-31,-49,NAN
31,20,1,-15,4,10,-2,-12,NAN
-1,0,-21,3,-5,8,41,42,NAN
-74,-36,76,28,0,-32,-16,-70,NAN
55,12,-85,-40,-10,18,32,39,NAN
-32,12,0,3,2,-2,-15,-22,NAN
15,4,21,5,4,8,13,34,NAN
43,-11,16,19,10,12,17,30,NAN
-34,29,-2,-8,-4,2,-10,-4,NAN
5,-6,35,10,-14,-36,45,-11,NAN
-33,-34,-48,-21,-3,4,-83,-61,NAN
-26,-2,-36,-21,0,-1,-59,17,NAN
0,-17,32,18,-3,-8,0,7,NAN
2,3,25,-4,-3,-18,-10,12,NAN
-51,-13,14,-1,-3,7,12,-37,NAN
-38,3,-63,-4,4,12,27,56,NAN
-5,20,12,-9,-8,-14,-2,28,NAN
-10,-18,-77,-33,-12,-24,-27,-57,NAN
9,22,90,11,-1,13,4,-7,NAN
-35,-17,16,7,1,-2,8,-3,NAN
36,6,13,8,2,-11,-54,-33,NAN
-36,-25,27,11,12,18,-12,-67,NAN
76,11,-57,0,-4,-2,46,78,NAN
50,8,62,-6,-9,1,-31,-10,NAN
-43,7,-104,-39,-12,-12,46,28,NAN
58,1,15,18,11,14,-24,-41,NAN
-32,-23,18,7,3,3,-39,38,NAN
35,23,-1,3,2,-9,37,24,NAN
-26,-28,36,13,-3,-10,26,20,NAN
-21,-22,-51,9,16,17,-66,-64,NAN
-33,11,6,-23,-5,4,-7,-47,NAN
3,-4,65,25,9,11,-23,47,NAN
60,-8,-11,-6,2,26,11,109,NAN
-61,-14,28,1,-6,-4,3,73,NAN
2,-5,-14,17,2,-8,31,-18,NAN
-85,-12,-30,-4,-4,-16,-17,-47,NAN
7,-1,-15,7,-1,17,-12,14,NAN
-1,-11,-14,1,1,9,-10,6,NAN
17,21,32,12,3,-11,-20,-1,NAN
50,7,-5,0,6,15,11,-19,NAN
40,6,-33,-11,-8,-22,42,74,NAN
7,5,-51,-19,-9,-7,10,-30,NAN
-36,-11,78,20,4,-6,34,-7,NAN
8,-4,26,8,4,8,-8,3,NAN
-27,11,-43,-13,4,-2,-19,-59,NAN
-61,-37,-21,11,-5,-19,-30,-41,NAN
-14,58,-21,-42,-20,-37,-8,31,NAN
-55,-22,64,27,5,4,31,-24,NAN
66,23,-19,0,12,29,-6,53,NAN
-58,-12,18,-4,-10,-12,27,13,NAN
40,-7,7,9,16,34,-78,-33,NAN
18,12,-4,-15,-3,2,-2,20,NAN
-28,-8,-60,-8,-4,-20,10,-95,NAN
127,18,-25,-14,-6,-2,13,56,NAN
-84,-8,15,16,3,12,9,18,NAN
-2,-21,24,1,4,3,-11,11,NAN
-27,18,-58,-23,-12,-18,10,-48,NAN
-1,-4,-27,-5,-4,-4,0,-18,NAN
57,-4,43,8,7,32,34,14,NAN
35,22,-5,5,3,-7,52,-15,NAN
-39,-6,2,-8,-22,-27,-72,-65,NAN
40,-2,34,0,-3,-6,14,29,NAN
-95,-8,-15,-17,-13,-29,16,-8,NAN
-75,1,-67,-41,-5,12,-10,-8,NAN
21,-16,26,1,-2,-8,0,-1,NAN
15,3,8,8,0,0,-48,29,NAN
51,-19,8,3,6,24,14,35,NAN
-21,-2,-20,-3,-6,-8,-17,-29,NAN
58,10,34,4,3,9,18,1,NAN
-21,-10,-50,-7,2,-4,21,38,NAN
0,0,31,23,3,8,-2,-17,NAN
-5,26,-34,-39,-13,13,-10,54,NAN
18,-7,-10,5,6,1,-9,-20,NAN
20,15,55,12,-5,-28,23,-38,NAN
-57,-10,-18,-2,6,29,-2,17,NAN
21,-9,67,25,8,17,22,20,NAN
-36,-19,-48,-3,3,-16,-46,-35,NAN
29,-7,37,18,9,9,-4,-52,NAN
-10,-7,-37,-8,-13,-20,26,3,NAN
-23,11,-21,4,3,0,-36,-3,NAN
-4,-7,33,10,4,0,5,-13,NAN
-6,15,-75,-22,-15,-29,-9,2,NAN
-64,-15,44,23,-2,-17,-44,-37,NAN
29,10,18,-15,-5,12,-24,-43,NAN
87,31,-8,-21,-2,9,28,50,NAN
-72,-34,-21,2,0,3,-7,-26,NAN
36,31,18,9,5,2,26,63,NAN
4,-19,-89,-9,5,-7,-22,11,NAN
50,9,44,1,2,10,24,-30,NAN
-41,27,-32,-29,2,30,4,-24,NAN
7,0,24,11,-8,-13,29,-2,NAN
55,6,-32,-2,10,19,-35,-1,NAN
-80,-13,52,10,-10,-23,-24,6,NAN
4,-4,-20,3,-2,3,-20,-9,NAN
-6,-20,-16,-13,-11,-11,63,4,NAN
-84,-28,-15,-16,-13,-18,-74,-114,NAN
13,-1,71,39,15,29,29,-29,NAN
-69,-8,-47,-51,-20,-35,-1,-15,NAN
51,25,64,9,8,27,-5,32,NAN
-11,-6,65,39,13,7,70,-8,NAN
-74,12,4,0,-2,-6,-55,-50,NAN
47,-2,-8,0,-15,15,18,-14,NAN
-42,-39,0,16,20,2,-36,62,NAN
82,46,23,-9,-2,-2,18,70,NAN
-86,-15,-10,-2,0,6,6,-46,NAN
77,9,24,13,-2,-5,10,46,NAN
-12,0,-4,-1,-9,-12,-8,-27,NAN
56,6,-4,-1,6,16,-1,-15,NAN
3,7,-3,4,-2,-28,-5,12,NAN
-26,5,12,3,5,14,6,31,NAN
-46,-23,-7,-6,-9,-30,31,-3,NAN
-18,-4,41,23,4,-11,-54,-13,NAN
51,17,-33,-8,3,20,37,20,NAN
-32,3,11,4,7,44,-21,-20,NAN
32,-2,0,4,-2,4,2,-7,NAN
22,-10,53,13,2,-4,19,35,NAN
2,12,-39,-7,-4,-12,-9,12,NAN
-54,0,-51,-33,-3,-22,-15,-39,NAN
34,9,14,1,-6,10,18,55,NAN
31,2,17,17,23,26,-30,-6,NAN
-35,-15,36,21,-7,-14,39,22,NAN
77,16,17,8,13,29,-13,-3,NAN
-13,-3,-41,-13,-4,5,5,-7,NAN
-19,1,-16,-10,-8,-15,-11,-42,NAN
-20,7,-17,2,3,-8,-2,51,NAN
-3,4,-28,-23,-11,-14,-35,1,NAN
-82,-29,-24,8,-5,-12,-2,-29,NAN
54,3,42,32,5,10,8,63,NAN
-8,-16,9,-15,3,8,-27,-55,NAN
-15,-7,0,-6,-1,2,-20,42,NAN
-73,-8,27,26,12,17,35,-3,NAN
-60,-19,-11,-27,-17,-23,13,-24,NAN
111,46,-42,-26,-3,5,7,61,NAN
7,-15,15,12,3,4,2,45,NAN
-7,4,12,12,0,-15,-2,-12,NAN
-6,-3,-5,-7,-5,6,19,-21,NAN
35,17,39,3,-4,-6,2,-17,NAN
29,-23,-8,6,0,-10,5,11,NAN
-21,-3,-51,-29,-3,-16,-36,-27,NAN
44,7,-37,-15,3,19,1,43,NAN
27,0,1,-4,-7,-14,12,3,NAN
-8,-4,30,20,8,14,18,11,NAN
-41,-5,15,-4,-9,-9,30,-27,NAN
-65,-18,-3,-5,-23,-61,28,-61,NAN
88,36,62,30,29,70,27,79,NAN
-36,-3,-26,-15,-13,-24,5,-18,NAN
12,-18,15,13,-3,-11,13,-22,NAN
7,38,40,-2,-10,-15,-7,20,NAN
-66,-1,-87,-52,-14,-3,-9,-33,NAN
28,-1,54,20,5,1,-9,-34,NAN
-13,5,-54,-7,-2,-7,26,43,NAN
-70,-14,-7,3,3,9,-28,-53,NAN
58,6,40,25,-3,-21,-20,-5,NAN
25,14,-4,4,7,4,-22,-24,NAN
-16,-24,-1,8,-4,-9,-3,37,NAN
-9,-14,31,10,2,13,-11,0,NAN
-31,6,12,8,2,-8,8,-1,NAN
88,6,-55,-22,-9,-10,-9,25,NAN
-52,-12,7,1,9,19,14,38,NAN
-17,-21,0,7,2,-1,-9,-54,NAN
-4,-8,0,-7,-8,-20,-32,2,NAN
5,-6,28,2,-9,-11,38,25,NAN
7,-15,-23,13,12,-14,-69,-21,NAN
57,-1,-9,3,8,-2,-59,-87,NAN
-41,-9,42,8,-10,-10,-14,-42,NAN
-46,-4,19,11,-8,-32,2,-42,NAN
127,18,-111,-46,-5,16,-37,40,NAN
-25,-8,53,46,14,16,26,26,NAN
-54,-12,-36,-39,-16,-19,-9,6,NAN
31,-2,30,14,5,2,-12,-16,NAN
33,8,0,-13,-8,-11,2,-14,NAN
-54,7,15,-7,-2,0,-19,35,NAN
13,8,-3,12,2,-8,43,-15,NAN
22,-17,-55,-16,-11,0,-46,-54,NAN
-21,4,-13,-14,2,12,2,-28,NAN
41,8,23,15,1,-12,52,32,NAN
-39,3,37,31,-11,-26,36,12,NAN
44,16,-31,-24,22,69,-68,-1,NAN
29,-12,18,7,-8,-11,26,-2,NAN
11,1,-48,-21,-7,-15,-28,-60,NAN
-25,3,36,4,0,5,2,-19,NAN
-12,3,27,12,-12,-38,42,14,NAN
21,0,-38,-16,5,-21,-58,60,NAN
7,5,21,8,13,21,51,122,NAN
-55,-27,66,32,-7,-29,-28,-109,NAN
7,22,-58,-35,-4,1,39,29,NAN
-81,-33,70,18,2,1,-45,-6,NAN
61,28,-116,-51,-17,-20,-32,-34,NAN
-19,-9,19,8,-3,11,29,26,NAN
42,4,15,8,-10,-36,-29,23,NAN
-14,-16,-13,6,16,63,-23,-46,NAN
-35,-10,39,-3,-4,-4,29,12,NAN
-20,13,17,10,-12,-27,14,-36,NAN
-25,-7,38,24,1,-8,14,-26,NAN
-6,12,-63,-54,-15,5,-13,-50,NAN
-33,-28,37,22,-9,-45,11,-12,NAN
31,12,-40,-36,2,32,-52,0,NAN
-16,-7,-55,-5,0,-3,38,16,NAN
8,-2,28,24,-2,-2,33,-43,NAN
52,31,-7,-22,10,30,-26,84,NAN
7,-8,3,7,-4,-18,11,9,NAN
-18,-26,-8,16,-1,-2,-9,15,NAN
-2,34,16,-41,-14,1,9,45,NAN
24,23,37,-20,-5,5,-16,-11,NAN
-44,-31,-9,17,6,-1,-1,39,NAN
-33,-9,8,-6,-9,-9,-18,-51,NAN
-30,15,4,-4,-9,-14,9,28,NAN
-1,-6,7,5,0,-7,38,-29,NAN
11,-8,-13,-4,9,-7,-107,17,NAN
-39,-24,17,22,13,17,25,-51,NAN
46,17,-34,-36,-23,-22,3,-5,NAN
5,4,22,11,7,20,-33,14,NAN
-26,-8,68,24,-1,-7,42,-28,NAN
96,2,3,0,1,-4,27,43,NAN
-7,-6,23,16,6,11,-2,-7,NAN
-61,-13,0,5,-9,-7,49,-66,NAN
21,19,69,35,18,13,-50,10,NAN
-23,-4,-41,-53,-19,-16,-34,-6,NAN
28,6,25,34,18,17,17,34,NAN
-17,2,10,3,-4,9,-29,31,NAN
20,-7,-64,-14,-1,-11,24,11,NAN
-44,-20,38,25,4,4,-13,-59,NAN
38,5,-37,-17,-3,-8,12,27,NAN
-23,-5,-67,-18,-2,31,-118,17,NAN
50,-1,-4,-17,-6,14,3,-86,NAN
3,-8,-23,-6,-3,-17,39,49,NAN
-81,-36,10,6,-9,-30,-51,-49,NAN
57,30,19,13,12,-26,30,-23,NAN
-7,-11,-31,1,2,31,-9,32,NAN
5,8,16,-10,-1,23,-14,10,NAN
5,12,6,6,-4,-27,12,-24,NAN
-14,-20,-11,-1,-1,-13,29,27,NAN
13,6,-36,-14,-1,-15,3,-54,NAN
-61,-16,22,17,6,2,11,-19,NAN
-14,-7,-38,-17,-8,2,-10,1,NAN
-35,-9,30,-2,-7,-15,-3,-28,NAN
62,-22,20,13,6,2,-9,-5,NAN
-9,11,-51,-30,-14,-17,16,7,NAN
35,-4,18,15,6,14,-26,-3,NAN
36,21,11,3,6,-1,9,12,NAN
-44,-15,-24,-15,-10,-11,-23,5,NAN
0,-6,28,16,3,19,-8,23,NAN
44,11,6,-7,-1,3,7,15,NAN
-69,-1,6,3,-8,-16,39,-28,NAN
-21,22,0,-5,-3,17,-57,-14,NAN
63,-1,8,-1,2,21,8,76,NAN
42,5,85,46,11,8,20,-2,NAN
-47,14,-102,-93,-25,-13,-30,-63,NAN
12,-6,66,23,3,-8,25,58,NAN
-29,-3,8,7,7,7,11,-8,NAN
19,9,20,6,3,-7,-35,-10,NAN
-27,-2,23,14,3,1,3,7,NAN
-3,-10,-23,-18,-8,2,30,-9,NAN
52,8,39,32,18,30,22,21,NAN
-36,-21,-13,8,-6,-34,9,3,NAN
-52,-21,-25,-22,-5,10,-28,-21,NAN
43,11,-57,-19,2,13,5,-20,NAN
8,3,14,15,8,0,0,31,NAN
4,-9,-8,2,1,2,11,2,NAN
7,-3,23,13,-4,-22,-12,19,NAN
-32,2,8,2,-2,21,2,0,NAN
26,-2,-4,-11,-1,10,-5,-35,NAN
2,14,16,8,-1,-17,-9,52,NAN
74,28,23,9,0,-17,17,18,NAN
-58,-8,-29,-13,0,20,-30,-93,NAN
13,8,-10,-17,-9,-4,15,78,NAN
21,0,42,24,14,3,13,-57,NAN
-24,-28,-4,-4,-10,-15,-17,-36,NAN
47,13,-51,-22,-2,-10,14,52,NAN
-25,10,6,3,2,2,-20,-19,NAN
-37,-8,60,10,0,18,2,6,NAN
-9,-6,-62,-5,-9,-23,-12,16,NAN
29,1,6,-24,-10,-4,9,-68,NAN
-25,-2,16,10,3,12,1,-4,NAN
-7,-16,7,15,3,-7,-11,-16,NAN
32,16,-37,-17,-5,0,7,13,NAN
-19,-10,-23,-4,-10,-18,-19,-1,NAN
-23,-6,31,6,3,8,-3,1,NAN
2,-4,-5,8,15,23,14,56,NAN
-7,-7,22,12,-6,-8,-7,-30,NAN
-11,20,-14,-21,-5,-8,-27,40,NAN
-31,4,35,12,-3,-6,10,-28,NAN
-78,-19,-29,-4,-4,-5,0,-80,NAN
103,10,-6,13,8,18,-12,80,NAN
-23,6,-9,-28,1,15,18,-74,NAN
-13,-30,-41,-8,-15,-25,-22,19,NAN
-13,12,66,25,5,7,9,54,NAN
-19,5,-90,-37,-1,8,-6,-25,NAN
26,-15,-16,9,3,-5,12,13,NAN
6,-1,83,39,5,7,9,-10,NAN
-59,-9,20,-9,-4,-8,-20,-5,NAN
-33,-10,-26,-18,-13,-20,0,-43,NAN
65,22,-23,5,5,9,-7,50,NAN
0,9,7,-8,0,-8,29,28,NAN
19,1,-2,17,-2,-14,-33,61,NAN
-24,2,43,6,5,25,6,-39,NAN
-17,-1,-22,-8,-11,-6,22,-7,NAN
19,3,1,0,8,6,1,21,NAN
-1,-7,38,3,-1,8,6,18,NAN
11,-7,-60,-22,-4,-11,-27,-77,NAN
-15,-6,-10,7,-9,-8,49,20,NAN
15,10,-4,-12,3,-11,-76,41,NAN
21,-19,3,17,3,0,-25,-95,NAN
-13,29,-3,-20,-10,11,45,56,NAN
-10,-5,62,17,4,-28,-29,-23,NAN
15,5,-56,-24,2,36,-4,2,NAN
-60,-12,-3,2,-3,-6,23,-24,NAN
79,0,66,42,9,4,4,12,NAN
-6,-8,-23,-11,-9,-22,19,-17,NAN
-35,1,-36,-20,-10,-18,-9,-15,NAN
34,11,20,5,12,23,8,16,NAN
-95,4,61,13,-4,-17,6,-21,NAN
55,10,4,-2,7,18,-15,56,NAN
-9,-3,47,15,0,3,28,-84,NAN
-10,19,-92,-31,-9,-5,17,60,NAN
-39,-45,-18,1,1,-9,-19,-63,NAN
-27,-9,-7,5,1,-5,20,1,NAN
-32,-3,3,10,16,35,-23,-20,NAN
24,1,-4,-24,-22,-34,-3,-29,NAN
-67,-15,-1,11,14,11,-6,-9,NAN
79,28,-15,-15,-1,28,-13,39,NAN
-3,14,27,14,-2,-8,11,41,NAN
-1,-5,55,19,3,-14,45,-31,NAN
-54,3,-57,-64,-24,15,-44,-73,NAN
-19,-7,-26,16,5,3,-14,-23,NAN
17,-5,13,-9,-14,-32,2,10,NAN
-39,7,-36,21,12,6,28,-38,NAN
38,18,-13,-7,-12,-15,-24,63,NAN
-55,-17,2,1,5,8,-5,-44,NAN
76,27,30,7,1,10,14,23,NAN
-7,-7,27,7,-5,-9,0,-12,NAN
17,-6,12,25,9,-11,12,1,NAN
-3,-14,-13,-30,-7,0,-21,20,NAN
-45,-10,-49,0,-1,-5,9,-48,NAN
49,3,-6,-24,-6,-2,-24,31,NAN
55,15,11,21,10,8,-1,13,NAN
2,-3,13,-15,-5,-4,8,-9,NAN
-31,-22,-16,-2,-5,-24,-15,-44,NAN
56,15,38,18,8,24,48,53,NAN
24,-7,-28,-29,-5,6,-58,11,NAN
-63,-3,-33,-11,5,5,26,-46,NAN
27,-2,-1,0,-8,4,-28,14,NAN
-80,0,-5,-2,0,-7,-2,-42,NAN
95,2,33,24,-6,-38,31,56,NAN
-32,-1,58,9,-1,6,-19,-6,NAN
-40,-8,-95,-41,4,22,-26,-16,NAN
-14,-8,-3,-1,-3,4,25,4,NAN
-94,-11,44,21,1,4,8,-9,NAN
41,-3,-14,-18,-5,-22,-32,24,NAN
-7,-10,71,30,6,3,25,49,NAN
16,-3,-79,-48,-16,-7,-30,-10,NAN
-60,1,5,-5,0,2,28,-14,NAN
27,7,-36,23,6,-5,-3,42,NAN
-6,5,63,16,1,-3,28,-31,NAN
4,-7,-13,-8,2,7,-32,13,NAN
30,12,35,10,0,-11,3,31,NAN
-13,11,-70,-16,-5,3,-2,-11,NAN
47,3,3,1,-13,-49,-20,-37,NAN
-29,2,50,15,11,34,9,34,NAN
48,-5,-31,-17,-1,-4,19,-21,NAN
-34,-8,19,12,-12,-10,3,-71,NAN
9,-16,-37,-7,18,33,25,38,NAN
-11,-4,-2,-10,-8,-15,-37,-16,NAN
1,1,23,6,-3,-5,-30,-12,NAN
-2,-15,-26,-10,-7,-8,68,-7,NAN
12,11,-2,8,3,7,-55,52,NAN
11,-20,1,1,1,3,-6,-32,NAN
-39,13,-2,-14,4,20,28,-9,NAN
25,4,17,6,2,-4,-29,31,NAN
-30,-5,5,10,-6,-5,30,-41,NAN
19,8,-23,-39,-10,-5,1,89,NAN
-5,-2,21,28,11,-2,-27,2,NAN
-61,-25,-30,-8,-6,-6,-21,-72,NAN
41,-3,25,-4,2,1,3,23,NAN
-9,-9,-21,6,-4,-2,-8,-12,NAN
7,-4,0,-3,-6,-13,41,66,NAN
29,19,19,-13,2,16,-17,17,NAN
-22,-5,-18,-12,2,3,10,15,NAN
10,18,8,7,-12,-45,-2,-19,NAN
4,-4,11,9,11,44,-16,-36,NAN
12,-2,10,4,1,5,-8,8,NAN
-32,-6,-15,-13,-18,-15,50,-40,NAN
25,1,1,4,4,-17,-60,28,NAN
-46,-7,-15,-7,-4,-4,9,-35,NAN
-29,4,40,15,-12,-15,85,16,NAN
41,10,-16,-2,32,34,-80,-41,NAN
-15,-9,-24,-4,-1,25,-1,30,NAN
71,1,-7,-7,-4,-4,28,32,NAN
-12,-3,-11,4,5,10,0,2,NAN
5,0,84,43,0,-12,-14,28,NAN
-65,1,-39,-33,-1,-3,-1,17,NAN
94,18,-61,-6,7,22,4,34,NAN
-8,-6,15,-3,-8,-22,-20,-12,NAN
-26,3,-4,-2,-5,-7,9,-1,NAN
26,-5,-20,3,6,9,-5,1,NAN
-48,-7,34,9,-3,-8,17,-7,NAN
-24,-6,18,2,1,-6,-28,5,NAN
30,12,-27,-15,-9,-10,18,15,NAN
-23,0,27,14,0,6,45,-8,NAN
-4,-2,-11,-8,-3,-11,-27,-8,NAN
-5,-11,-9,4,-1,-7,-22,-7,NAN
0,-5,-23,-14,-3,8,82,49,NAN
2,-23,53,31,9,-7,-53,-46,NAN
-17,37,-10,-27,-5,15,-16,-18,NAN
13,10,-14,3,5,-2,-1,1,NAN
-76,-10,-18,-10,-12,-40,-11,-1,NAN
103,3,11,5,-1,21,60,1,NAN
-44,-9,-33,-5,4,-5,-50,-30,NAN
-9,-4,20,11,1,12,-13,45,NAN
13,21,-8,-10,-5,-13,20,-73,NAN
-30,-2,21,9,4,2,11,31,NAN
45,21,37,13,8,13,16,43,NAN
-34,-9,2,2,-2,-7,7,-38,NAN
13,0,16,1,0,1,-25,8,NAN
4,18,-76,-30,-11,1,-9,-27,NAN
-2,-7,13,16,1,-6,26,-13,NAN
-25,-2,4,-2,2,-2,-26,-23,NAN
6,-11,45,22,8,24,15,18,NAN
-12,3,-67,-38,-14,-11,-10,-25,NAN
-10,-1,-15,-9,-8,-15,4,-25,NAN
34,13,23,17,13,4,6,50,NAN
-16,-7,-6,-17,3,33,1,-30,NAN
-13,-1,23,11,-4,-9,42,7,NAN
35,-3,8,11,0,9,-10,-7,NAN
1,-4,-9,-2,3,-18,11,-23,NAN
48,7,-14,-6,-3,1,2,-27,NAN
-37,13,30,16,-5,-20,-19,2,NAN
10,-23,4,-9,-10,-13,-11,20,NAN
-36,-16,-8,-9,11,33,-13,-62,NAN
-15,-5,-47,-12,-7,-2,3,3,NAN
17,16,45,16,-6,-15,-10,-22,NAN
-62,-15,-4,7,-4,-24,1,-26,NAN
49,15,-3,-11,-12,-3,14,39,NAN
-69,-19,-6,7,-1,-3,-22,5,NAN
86,-1,30,18,13,12,2,3,NAN
-34,-6,-18,-12,-4,-5,23,21,NAN
0,10,-14,-22,-9,-1,-25,-12,NAN
-2,5,15,14,-5,-11,2,17,NAN
-24,-22,-49,-13,5,11,7,-59,NAN
3,13,8,-21,-3,0,-26,5,NAN
14,-10,18,4,3,-8,15,34,NAN
6,-7,-20,-3,3,24,-7,22,NAN
-20,-15,22,15,-8,-20,-6,-44,NAN
-15,-7,-32,-19,10,8,15,29,NAN
-9,3,-14,-5,-2,5,-18,14,NAN
28,-12,23,2,3,5,-16,9,NAN
-44,-4,1,2,0,9,34,-23,NAN
-26,-19,-21,-3,-1,5,23,14,NAN
27,20,48,24,1,9,-32,-11,NAN
76,39,-25,-14,11,-3,-27,4,NAN
1,-9,-13,-15,0,3,-18,53,NAN
-13,-11,12,1,-12,-20,11,-15,NAN
49,-9,44,27,4,4,17,-3,NAN
-47,-5,-45,-40,-18,-21,1,-1,NAN
35,27,-61,-33,-7,4,9,15,NAN
-22,12,78,41,12,4,-2,-23,NAN
-33,-5,-50,-25,-12,-9,-15,16,NAN
13,-13,26,25,9,8,9,5,NAN
12,6,1,-1,3,-1,-6,4,NAN
0,-24,22,12,0,3,0,37,NAN
-16,-6,-104,-59,-12,-5,-1,-29,NAN
-10,-1,19,10,-7,-29,-14,0,NAN
-45,-9,13,5,5,17,21,-25,NAN
34,2,-5,-3,-3,-8,-15,10,NAN
-13,8,18,6,-8,-22,-40,-44,NAN
-19,1,-10,-3,11,13,3,-14,NAN
-24,-8,19,8,-1,-3,7,-20,NAN
27,9,1,-4,-6,-7,-12,27,NAN
97,7,-9,2,3,11,38,8,NAN
